0$, altså via e-post$, altså via e-post$1
11935$Du kan registrere deg$Du kan registrera deg$0
11936$barnehager og skoler opp$barnehagar og skular opp$1
11937$så du sitter med$så du sit med$1
11938$lite til overs for$lite til overs for$1
11939$around the flag ,$around the flag ,$1
11940$, som er seniorrådgiver$, som er seniorrådgivar$1
11941$skal ledelsen i kommunen$skal leiinga i kommunen$1
11942$de store snømengdene og$dei store snømengdene og$1
11943$ta grep mot ,$ta grep mot ,$1
11944$Reinsdyrene på de langstrakte$Reinsdyra på dei langstrekte$0
11945$som er målt på$som er målt på$1
11946$været og lag et$vêret og lag eit$1
11947$testes for korona og$blir testa for korona og$1
11948$over innbyggernes status og$over statusen til innbyggarane og$1
11949$kan man lese på$kan ein lesa på$1
11950$av unormalt mye og$av unormalt mykje og$1
11951$der er det enklere$der er det enklare$1
11952$, fordi det har$, fordi det har$1
11953$som sant er til$som sant er til$1
11954$gjennomsnittsvekt på rundt åtte$gjennomsnittsvekt på rundt åtte$1
11955$blir til kondens som$blir til kondens som$1
11956$av gangen for å$av gongen for å$1
11957$i en svært ubehagelig$i ein svært ubehageleg$1
11958$at fisken har stått$at fisken har stått$1
11959$ekstremt raske utviklingen av$ekstremt raske utviklinga av$1
11960$av ytelsene kan Nav$av ytingane kan Nav$1
11961$han at det kan$han at det kan$1
11962$VIL HA STRENGERE STRAFF:$VIL HA STRENGARE STRAFF:$0
11963$Pangolin og andre ville$Pangolin og andre ville$0
11964$hundre kroner per kilo$hundre kroner per kilo$1
11965$ulike løsninger i arbeidet$ulike løysingar i arbeidet$1
11966$bort fokus fra jobben$bort fokus frå jobben$1
11967$for å være kynisk$for å vera kynisk$1
11968$spekulative eller udokumenterte teorier$spekulative eller udokumenterte teoriar$1
11969$med fôr fraktes ut$med fôr blir frakta ut$1
11970$prosent fått påvist smitte.$prosent fått påvist smitta.$2
11971$følge opp de som$følgje opp dei som$1
11972$hang til å stikke$hangar til å stikka$1
11973$rimelig forvirret rundt egne$rimeleg forvirra rundt eigne$1
11974$sammen med landets beste$saman med landets beste$1
11975$omtrent 4–5000 nordmenn er$omtrent 4–5000 nordmenn er$1
11976$en intensivavdeling eller en$ein intensivavdeling eller ein$1
11977$smittede av det dødelige$smitta av det dødelege$1
11978$Norwegian , til DN.$Norwegian , til DN.$2
11979$kan du sjekke ut$kan du sjekka ut$1
11980$forsøk på å finne$forsøk på å finna$1
11981$sparkingen av Crozier ,$sparkingen av Crozier ,$1
11982$kan ikke utelukke at$kan ikkje sjå bort frå at$1
11983$, lød taktfaste rop.$, lydde taktfaste rop.$2
11984$vi kan klare å$vi kan klara å$1
11985$Selv om Botanisk hage$Sjølv om Botanisk hage$0
11986$Sunna Marie Pentha ,$Sunna Marie Pentha ,$1
11987$har selskapet stått utenfor$har selskapet stått utanfor$1
11988$vi at det skal$vi at det skal$1
11989$en valgkamp mot Trump$ein valkamp mot Trump$1
11990$World Citizen Report kun$World Citizen Report berre$1
11991$Asker , Haraldrud gjenbruksstasjon$Asker , Haraldrud gjenbruksstasjon$1
11992$den internasjonale personvernforordningen ,$den internasjonale personvernforordningen ,$1
11993$av en produktbeskrivelse tok$av ei produktskildring tok$1
11994$vi oss for å$vi oss for å$1
11995$ekstra utsatt for koronasmitte$ekstra utsett for koronasmitte$1
11996$som var levert UNN.$som var levert UNN.$2
11997$beitekrisen i nyere tid$beitekrisen i nyare tid$1
11998$åpnes etter påske ,$blir opna etter påske ,$1
11999$skje etter påske ,$skei etter påske ,$1
12000$blant annet har undersøkt$mellom anna har undersøkt$1
12001$på samme sted ,$på same stad ,$1
12002$utvikler normalt en tjeneste$utviklar normalt ei teneste$1
12003$at de kjøpte maskene$at dei kjøpte maskene$1
12004$en spesiell situasjon forklarer$ein spesiell situasjon forklarer$1
12005$er de to eneste$er dei to einaste$1
12006$sparken som følge av$sparken som følgje av$1
12007$en rull mellom hendene$ein rull mellom hendene$1
12008$har fem helikoptre flydd$har fem helikopter floge$1
12009$har modifisert en gammel$har modifisert ein gammal$1
12010$estimerer at den utgjør$estimerer at den utgjer$1
12011$hatt det som mål$hatt det som mål$1
12012$Brannen skjedde i en$Brannen skjedde i ein$0
12013$våknet ennå , så$vakna enno , så$1
12014$Geir Storli Jensen som$Geir Storli Jensen som$0
12015$vis blir annerledes for$vis blir annleis for$1
12016$være fullt operativ fra$vera fullt operativ frå$1
12017$alle som er over$alle som er over$1
12018$med å ta tilstanden$med å ta tilstanden$1
12019$med en privat milliardformue$med ein privat milliardformue$1
12020$spredt seg til byer$spreidd seg til byar$1
12021$tillegg hadde de 9.000$tillegg hadde dei 9.000$1
12022$ni år hittil blitt$ni år hittil vorte$1
12023$krevende hvis læreren både$krevjande viss læraren både$1
12024$ikke å begynne å$ikkje å byrja å$1
12025$når gulvet , sett$når golvet , sett$1
12026$til akuttmottak og ligger$til akuttmottak og liggar$1
12027$opp med noe søtt$opp med noko søtt$1
12028$natt mottok politiet melding$natt fekk politiet melding$1
12029$vil jeg oppfordre folk$vil eg oppmoda folk$1
12030$, sa helseminister Bent$, sa helseminister Bent$1
12031$for eksempel maten i$til dømes maten i$1
12032$å ikke kvalitetssikre en$å ikkje kvalitetssikre ein$1
12033$Dette virket ifølge marinesjefen$Dette virket ifølgje marinesjefen$0
12034$hjem , skriver nyhetsbyrået$heim , skriv nyheitsbyrået$1
12035$i gang med arbeidet.$i gang med arbeidet.$2
12036$tall at hver koronasmittet$tal at kvar koronasmittet$1
12037$ansatt , men bedriften$tilsett , men bedrifta$1
12038$driftsog eiendomssjef ved UNN$driftsog eigedomssjef ved UNN$1
12039$i jobb når aktiviteten$i jobb når aktiviteten$1
12040$ting nå , så$ting no , så$1
12041$slippe alle tiltakene for$sleppa alle tiltaka for$1
12042$enkelt , startet en$enkelt , starta ein$1
12043$Den danske klesgiganten Bestseller$Den dansken klesgiganten Bestseller$0
12044$kontroll av utbetalingene heller$kontroll av utbetalingane heller$1
12045$melde forfall til sprintrennet$melde forfall til sprintrennet$1
12046$helga ut i danske$helga ut i danske$1
12047$kanskje blir inkludert av$kanskje blir inkludert av$1
12048$avventende , og avventer$avventande , og ventar på$1
12049$meter snø på vidda$meter snø på vidda$1
12050$av fisk helt ekstrem$av fisk heilt ekstrem$1
12051$null og ni år$null og ni år$1
12052$smitten til mindre enn$smitten til mindre enn$1
12053$litt speiselt at begge$litt speiselt at begge$1
12054$det du gjør på$det du gjer på$1
12055$der inne , blir$der inne , blir$1
12056$e-post om at den$e-post om at han$1
12057$retningslinjer i grunnloven ,$retningslinjer i grunnlova ,$1
12058$får kartlagt situasjonen ,$får kartlagt situasjonen ,$1
12059$utsette tilbakebetalings­fristen er helt$utsetja tilbakebetalingsfristen er heilt$1
12060$sykehuset for en utvidet$sjukehuset for ein utvida$1
12061$som oppmuntrer slike handlinger$som oppmuntrar slike handlingar$1
12062$næringslivet har Stortinget vedtatt$næringslivet har Stortinget vedtatt$1
12063$i den britiske regjeringen.$i den britiske regjeringa.$2
12064$de nemlig skreiflo ulikt$dei nemleg skreiflo ulikt$1
12065$men flere har spurt$men fleire har spurt$1
12066$allerede nå , sier$allereie no , seier$1
12067$Norske helsemyndigheter sier at$Norske helsestyresmakter seier at$0
12068$utfordrende løsning , da$utfordrande løysing , då$1
12069$med kontroll av utbetalingene$med kontroll av utbetalingane$1
12070$ikke det , kan$ikkje det , kan$1
12071$ført til at en$ført til at ein$1
12072$når som helst ,$når som helst ,$1
12073$se når det er$sjå når det er$1
12074$meg inn i hvordan$meg inn i korleis$1
12075$groveste tilfellene av denne$grovaste tilfella av denne$1
12076$utleierne bak de 250$utleierne bak dei 250$1
12077$tett med regjeringen ,$tett med regjeringa ,$1
12078$asiatiske elefanten , den$asiatiske elefanten , han$1
12079$en snuoperasjon som sikret$ein snuoperasjon som sikra$1
12080$marinen vil rundt 3.000$marinen vil rundt 3.000$1
12081$følge de tiltakene som$følgje dei tiltaka som$1
12082$selskapene bak flere sosiale$selskapa bak fleire sosiale$1
12083$fra Hovedredningssentralen 09.15 i$frå Hovudredningssentralen 09.15 i$1
12084$hverdagen , sier Kristin$kvardagen , seier Kristin$1
12085$med ball , skriver$med ball , skriv$1
12086$vil bli hjemme i$vil bli heime i$1
12087$å slippe inn bare$å sleppa inn berre$1
12088$Dette håper byrådsleder Raymond$Dette håper byrådsleiar Raymond$0
12089$barn her som nå$barn her som no$1
12090$smittesituasjonen på eldrehjem er$smittesituasjonen på eldrehjem er$1
12091$man oppdager misbruk av$ein oppdagar misbruk av$1
12092$for permittering er annerledes$for permisjon er annleis$1
12093$i stedet for å$i staden for å$1
12094$påminnelse om hva som$påminning om kva som$1
12095$å holde stengt i$å halda stengt i$1
12096$ikke vil bruke dette$ikkje vil bruka dette$1
12097$alle parter , sier$alle partar , seier$1
12098$må bruke de neste$må bruka dei neste$1
12099$, som understreker at$, som understrekar at$1
12100$Folkehelseinstituttet , Camilla Stoltenberg$Folkehelseinstituttet , Camilla Stoltenberg$1
12101$koronasmittet person i Norge$koronasmittet person i Noreg$1
12102$Statsmeteorolog Eirik Samuelsen synes$Statsmeteorolog Eirik Samuelsen synest$0
12103$hverandre og ta armhevninger$kvarandre og ta armhevninger$1
12104$ofte mye for pengene.$ofte mykje for pengane.$2
12105$en av Danmarks desidert$ein av Danmarks desidert$1
12106$, kan man få$, kan ein få$1
12107$er bare litt under$er berre litt under$1
12108$herresiden da Norges Skiskytterforbund$herresida då Norges Skiskytterforbund$1
12109$som dette kan kartlegge$som dette kan kartlegga$1
12110$Hun synes det kinesiske$Ho synest det kinesiske$0
12111$en eller to runder$ein eller to rundar$1
12112$nærmeste framtid , uansett$næraste framtid , uansett$1
12113$Vi er trygge på$Vi er trygge på$0
12114$koronautbrudd på skipet ,$koronautbrot på skipet ,$1
12115$av koronaviruset kan føre$av koronaviruset kan føra$1
12116$Vi svarer så mange$Vi svarer så mange$0
12117$når det fryser på$når det frys på$1
12118$beskyttelsesutstyr til overs ,$vernutstyr til overs ,$1
12119$, og vi jobber$, og vi jobbar$1
12120$for å få kastet$for å få kasta$1
12121$vil fortsatt være kvalifisert.$vil framleis vera kvalifiserte.$2
12122$Forsvaret transporterer fem helikoptre$Forsvaret transporterer fem helikopter$1
12123$trygge arbeidsplasser og hvis$trygge arbeidsplassar og viss$1
12124$er viktig at vi$er viktig at vi$1
12125$for dem er at$for dei er at$1
12126$løse kompliserte og delikate$lause kompliserte og delikate$1
12127$på USS Theodore Roosevelt$på USS Theodore Roosevelt$1
12128$daglige oppdatering klokken 14$daglege oppdatering klokka 14$1
12129$byrådslederen , og han$byrådsleiaren , og han$1
12130$gjøre for å få$gjera for å få$1
12131$anfall pasienten skal ha$anfall pasienten skal ha$1
12132$hadde de 9.000 beskyttelsesmasker$hadde dei 9.000 vernmasker$1
12133$lagt aksjonsplaner for en$lagt aksjonsplanar for ein$1
12134$er nesten ikke vann$er nesten ikkje vatn$1
12135$med hjemmeundervisning , vil$med hjemmeundervisning , vil$1
12136$Nødoperasjonen fungerer som en$Nødoperasjonen fungerer som ein$0
12137$og Sollund mener regjeringen$og Sollund meiner regjeringa$1
12138$hendelser fra 1500-tallets England$hendingar frå Englandet til 1500-talet$1
12139$friidrettsforbundet har satt kvalifiseringsperioden$friidrettsforbundet har sett kvalifiseringsperioden$1
12140$ansatte ved den nyetablerte$tilsette ved den nyetablerte$1
12141$kjente , men likevel$kjente , men likevel$1
12142$de er av koronaviruset.$dei er av koronaviruset.$2
12143$, men jeg regnet$, men eg regna$1
12144$for at porten til$for at porten til$1
12145$du er det minste$du er det minste$1
12146$Nævra spår et globalt$Nævra spår eit globalt$1
12147$det samtidig klart at$det samtidig klart at$1
12148$å dele informasjonen vi$å dela informasjonen vi$1
12149$å ha blitt fersket$å ha vorte ferska$1
12150$de ville kansellere ,$dei ville kansellera ,$1
12151$fortere regjeringen redder pakkereisearrangørene$fortare regjeringa reddar pakkereisearrangørane$1
12152$at det går mindre$at det går mindre$1
12153$de med diabetes og$dei med diabetes og$1
12154$Det går bare 54$Det går berre 54$0
12155$som medisin eller for$som medisin eller for$1
12156$likevel svært dramatiske hendelser$likevel svært dramatiske hendingar$1
12157$opplyser om at avgangene$opplyser om at avgangane$1
12158$mulig å finne åpne$mogleg å finna opne$1
12159$samlet og skyv dem$samla og skyv dei$1
12160$bidra til å gi$bidra til å gi$1
12161$fordeler seg vanligvis over$fordeler seg vanlegvis over$1
12162$rette kanter litt innenfor$rette kantar litt innanfor$1
12163$holder seg på 0,7$held seg på 0,7$1
12164$kristen menighet på Sørlandet.$kristen forsamling på Sørlandet.$2
12165$til sykehuset for en$til sjukehuset for ein$1
12166$0 og 30 år$0 og 30 år$1
12167$husdyr som hadde fått$husdyr som hadde fått$1
12168$i denne hybriden av$i denne hybriden av$1
12169$for oppvekstog utdanning i$for oppvekstog utdanning i$1
12170$overholde reglene som er$overhalda reglane som er$1
12171$FHI om at du$FHI om at du$1
12172$han tidligere tenkte for$han tidlegare tenkte for$1
12173$ser vi det som$ser vi det som$1
12174$viser det seg at$viser det seg at$1
12175$koronakrisen til å rydde$koronakrisa til å rydda$1
12176$hvor mye beskyttelse maskene$kor mykje vern maskene$1
12177$så ser vi på$så ser vi på$1
12178$avfallsanlegget på Øra i$avfallsanlegget på Øyra i$1
12179$Før snakket vi om$Før snakka vi om$0
12180$fordi dyrene har fått$fordi dyra har fått$1
12181$i NHS , Stephen$i NHS , Stephen$1
12182$som promoterer medisinsk udokumenterte$som promoterer medisinsk udokumenterte$1
12183$med sykehusets rutiner vært$med rutinane til sjukehuset vore$1
12184$jobbe eller bruker de$jobba eller bruker dei$1
12185$vil be om unnskyldning$vil be om unnskyldning$1
12186$et globalt milliardkonsern med$eit globalt milliardkonsern med$1
12187$tilbakevirkende kraft , og$tilbakeverkande kraft , og$1
12188$én måned starter lamminga.$éin månad startar lamminga.$2
12189$alt så ut til$alt såg ut til$1
12190$, ifølge tall fra$, ifølgje tal frå$1
12191$full av rekorder og$full av rekordar og$1
12192$varmetapet skjer direkte mot$varmetapet skjer direkte mot$1
12193$Vår oppfordring er at$Oppfordringa vår er at$0
12194$i byens parker og$i parkane i byen og$1
12195$av amerikanere sier de$av amerikanarar seier dei$1
12196$med pustebesvær , skriver$med pustebesvær , skriv$1
12197$melding , i alle$melding , i alle$1
12198$Joe Biden en slags$Joe Biden ein slags$1
12199$rundt ett tonn skrei.$rundt eitt tonn skreid.$2
12200$fått bekreftet at maskene$fått stadfesta at maskene$1
12201$i hele Norge i$i heile Noreg i$1
12202$, kaptein Crozier ,$, kaptein Crozier ,$1
12203$Familien Ese ser nå$Familien Esa ser no$0
12204$enn det er om$enn det er om$1
12205$på hytta når den$på hytta når ho$1
12206$, sier Marte-Helene Bjørk.$, seier Marte-Helene Bjørk.$2
12207$dermed kanskje kan være$dermed kanskje kan vera$1
12208$eller søsken som er$eller søsken som er$1
12209$jakt , avliving og$jakt , avliving og$1
12210$Gove , har lite$Gove , har lite$1
12211$krise skiller seg ut.$krise skil seg ut.$2
12212$brutale trafikktall fra mars.$brutale trafikktal frå mars.$2
12213$Reiserestriksjoner skaper store utfordringer$Reiserestriksjonar skaper store utfordringar$0
12214$går på tur samtidig.$går på tur samtidig.$2
12215$Norwegian opplyste meg om$Norwegian opplyste meg om$1
12216$elevene blir holdt hjemme$elevane blir haldne heime$1
12217$ikke er reelle og$ikkje er reelle og$1
12218$Det siste systemet trenger$Det siste systemet treng$0
12219$miste reinkalvene fordi dyrene$miste reinkalvane fordi dyra$1
12220$sikksakk over dem fra$sikksakk over dei frå$1
12221$gi mer penger for$gi meir pengar for$1
12222$man skal unngå nedlagte$ein skal unngå nedlagde$1
12223$i Norge nå i$i Noreg no i$1
12224$skoler og barnehager ,$skular og barnehagar ,$1
12225$nigeriansk-engelske utgave er My$nigeriansk-engelske utgåve er My$1
12226$som blir brukt blant$som blir brukt blant$1
12227$vare på vår viktigste$vare på vår viktigaste$1
12228$med slike masker hver$med slike masker kvar$1
12229$foreldre skal forholde seg$foreldre skal forhalda seg$1
12230$amerikanske grunnloven er klar:$amerikanske grunnlova er klar:$2
12231$døde er det 282$døde er det 282$1
12232$og barnevernet , sa$og barnevernet , sa$1
12233$og trafikale problemer også$og trafikale problem òg$1
12234$tidsbegrenset periode hvor inntektene$tidsbegrenset periode der inntektene$1
12235$mange nordmenn har allerede$mange nordmenn har allereie$1
12236$en spesiell vinter i$ein spesiell vinter i$1
12237$skylda for at flere$skulda for at fleire$1
12238$mot Grunnlovens paragraf 97.$mot Grunnlovens paragraf 97.$2
12239$til utleierne bak de$til utleierne bak dei$1
12240$videoer som promoterer medisinsk$videoar som promoterer medisinsk$1
12241$smitte , sier Solberg.$smitta , seier Solberg.$2
12242$kilo , gir det$kilo , gir det$1
12243$, sier Lasse Sandaker-Nielsen$, seier Lasse Sandaker-Nielsen$1
12244$oversikt over innbyggernes status$oversikt over statusen til innbyggarane$1
12245$etter såkalt godkjenningsfritak fra$etter såkalla godkjenningsfritak frå$1
12246$Nettvideoer fra fortvilte ofre$Nettvideoar frå fortvila offer$0
12247$påpeker at mange innbyggere$påpeikar at mange innbyggarar$1
12248$karbonmonoksid der flammen fra$karbonmonoksid der flammen frå$1
12249$situasjonen er nå er$situasjonen er no er$1
12250$naboen hennes som hadde$naboen hennar som hadde$1
12251$man var sikre på$ein var sikre på$1
12252$, sier at vi$, seier at vi$1
12253$som nå ligger i$som no ligg i$1
12254$avviser at beskjeden om$avviser at beskjeden om$1
12255$og stryk er trivelig$og stryk er triveleg$1
12256$om skrekkens , mytens$om skrekkens , mytens$1
12257$en skadelig måte ,$ein skadeleg måte ,$1
12258$gjorde , sa Trump.$gjorde , sa Trump.$2
12259$og godvær sør i$og godvær sør i$1
12260$åpne på en god$opne på ein god$1
12261$for sykehusene å få$for sjukehusa å få$1
12262$nå , kan Biden$nå , kan Biden$1
12263$, med fin flyt$, med fin flyt$1
12264$andre steder i Nord-Norge$andre stader i Nord-Noreg$1
12265$hvor koronaviruset kommer fra.$der koronaviruset kjem frå.$2
12266$er skadd etter å$er skadde etter å$1
12267$ved værvarslinga på toppen$ved vêrvarslinga på toppen$1
12268$mener arten var opphavet$meiner arten var opphavet$1
12269$Arne Nævra spår et$Arne Nævra spår eit$0
12270$av ville dyr til$av ville dyr til$1
12271$Norwegian i mars ,$Norwegian i mars ,$1
12272$gjøre for å hindre$gjera for å hindra$1
12273$, så ser vi$, så ser vi$1
12274$med å få dette$med å få dette$1
12275$Et helikopter fra Helitrans$Eit helikopter frå Helitrans$0
12276$fullt rett etter påske.$fullt rett etter påske.$2
12277$har spredt seg til$har spreidd seg til$1
12278$laget med teip ,$laga med teip ,$1
12279$150 og 200 ansatte$150 og 200 tilsette$1
12280$Det er nesten ikke$Det er nesten ikkje$0
12281$I kommunale friområder og$I kommunale friområde og$0
12282$av den voksne befolkningen$av den vaksne befolkninga$1
12283$såpe der , ifølge$såpe der , ifølgje$1
12284$skadelig måte , sier$skadeleg måte , seier$1
12285$har selskapets toppsjef stått$har toppsjefen i selskapet stått$1
12286$kritikk for hvordan han$kritikk for korleis han$1
12287$kanskje ikke rart at$kanskje ikkje rart at$1
12288$lekre fristelsene er umulige$lekre fristelsene er umoglege$1
12289$behovet for sosial kontakt.$behovet for sosial kontakt.$2
12290$planlegger ni av ti$planlegg ni av ti$1
12291$Sverige , melder Aftonbladet.$Sverige , melder Aftonbladet.$2
12292$beskrivelse av produktet ,$skildring av produktet ,$1
12293$Det er det høyeste$Det er det høgaste$0
12294$Et verktøy som dette$Eit verktøy som dette$0
12295$fikk seg en ordentlig$fekk seg ein ordentleg$1
12296$til løsninger , slik$til løysingar , slik$1
12297$, har selv fått$, har sjølv fått$1
12298$de første 20 dagene$dei første 20 dagane$1
12299$og endringer i temperaturer$og endringar i temperaturar$1
12300$Det er så mange$Det er så mange$0
12301$øvelser kan du være$øvingar kan du vera$1
12302$Henriksen , sier til$Henriksen , seier til$1
12303$at vi vil kunne$at vi kan$1
12304$alt som smelter der$alt som smeltar der$1
12305$i NRK Debatten sist$i NRK Debatten sist$1
12306$det er mulig å$det er mogleg å$1
12307$det vanskelig for vogntog$det vanskeleg for vogntog$1
12308$Jensen som er byutvalgsleder$Jensen som er byutvalgsleder$1
12309$ha med seg én$ha med seg éin$1
12310$ikke sola opp så$ikkje sola opp så$1
12311$forbindelse med koronaviruset i$samband med koronaviruset i$1
12312$dannes farlig karbonmonoksid der$blir danna farleg karbonmonoksid der$1
12313$også at dette er$òg at dette er$1
12314$President Donald Trump og$President Donald Trump og$0
12315$De vil spre tjenesten$Dei vil spreia tenesta$0
12316$å trygge arbeidsplasser og$å trygga arbeidsplassar og$1
12317$feriestedet vakte stor oppsikt.$feriestaden vakte stor oppsikt.$2
12318$også overvåke mobiltettheten i$òg overvaka mobiltettleiken i$1
12319$e-poster , hvor Norwegian$e-postar , der Norwegian$1
12320$rekke tiltak for å$rekke tiltak for å$1
12321$universitetssjukehus for en utvidet$universitetssjukehus for ein utvida$1
12322$ikke overholdes , kan$ikkje blir overhaldne , kan$1
12323$Når stjernespillerne i MI5$Når stjernespelarane i MI5$0
12324$å åpne dørene igjen$å opna dørene igjen$1
12325$ansatte i over 45$tilsette i over 45$1
12326$har også begynt å$har òg byrja å$1
12327$har tidligere vært åpne$har tidlegare vore opne$1
12328$besøke venner og familie.$besøka venner og familie.$2
12329$skolebyråd i Bergen ,$skulebyråd i Bergen ,$1
12330$økende , sier han$aukande , seier han$1
12331$finner vi den lille$finnar vi den vesle$1
12332$som en siste utvei.$som ein siste utveg.$2
12333$første 20 dagene av$første 20 dagane av$1
12334$Ifølge Pentha har nesten$Ifølgje Pentha har nesten$0
12335$sykehusene har undersøkt langt$sjukehusa har undersøkt langt$1
12336$Bergen , svaret sitt$Bergen , svaret sitt$1
12337$følges opp i tiden$blir opp følgt i tida$1
12338$av mannskapet på nærmere$av mannskapet på nærare$1
12339$Grethe Andersen til NRK.$Grethe Andersen til NRK.$2
12340$har god kjennskap til$har god kjennskap til$1
12341$fra svenske Folkhälsomyndigheten har$frå svenske Folkhälsomyndigheten har$1
12342$Skolene og barnehagene i$Skulane og barnehagane i$0
12343$til en deep adaption$til ein deep adaption$1
12344$Den gjør at hun$Ho gjer at ho$0
12345$smitte , sier Rastad$smitta , seier Rastad$1
12346$andre hjem , skriver$andre heim , skriv$1
12347$vært holdt i august$vore halde i august$1
12348$er om det skal$er om det skal$1
12349$De svarer ikke på$Dei svarer ikkje på$0
12350$ti romaner om hvert$ti romanar om kvart$1
12351$øvrig er det verd$anna er det verdet$1
12352$negativt på sin andre$negativt på sin andre$1
12353$over ytelser som misbrukes$over ytingar som blir misbrukt$1
12354$hver dag , og$kvar dag , og$1
12355$Og kanskje man ikke$Og kanskje ein ikkje$0
12356$vi risikerer at for$vi risikerer at for$1
12357$denne praksisen vil bli$denne praksisen vil bli$1
12358$Det er seks grader$Det er seks grader$0
12359$som får plass i$som får plass i$1
12360$76 det siste døgnet.$76 det siste døgnet.$2
12361$hindre smittespredning , men$hinder smittespreiing , men$1
12362$Kina strammet inn regelverket$Kina stramma inn regelverket$1
12363$annonser for alt mulig$annonsar for alt mogleg$1
12364$å se hvor lang$å sjå kor lang$1
12365$verre enn en vanlig$verre enn ein vanleg$1
12366$jeg ut av kanselleringen?$eg ut av kanselleringen?$2
12367$i 2000 har det$i 2000 har det$1
12368$til de pasientene som$til dei pasientane som$1
12369$, eller behandling som$, eller behandling som$1
12370$av flere overfylte flyktningleirer.$av fleire overfylte flyktningleirar.$2
12371$sjukhuset i Uppsala ,$sjukhuset i Uppsala ,$1
12372$på Lesvos i Hellas.$på Lesvos i Hellas.$2
12373$er viktig at pasienter$er viktig at pasientar$1
12374$at de flammer opp$at dei flammar opp$1
12375$Det er et stort$Det er eit stort$0
12376$fra en falsk leverandør.$frå ein falsk leverandør.$2
12377$er tent på i$er tent på i$1
12378$Forskere avviser at mobilmaster$Forskarar avviser at mobilmaster$0
12379$rekke og hopp i$rekke og hopp i$1
12380$i bydelen er flinke$i bydelen er flinke$1
12381$maskene tatt i bruk$maskene tatt i bruk$1
12382$til topps i den$til topps i han$1
12383$uskadd , men er$uskadt , men er$1
12384$kan rally around the$kan rally around the$1
12385$ut 130 tonn ,$ut 130 tonn ,$1
12386$utstyr til UNN ,$utstyr til UNN ,$1
12387$ikke valget , blir$ikkje valet , blir$1
12388$du lyst på en$du lyst på ein$1
12389$kan ha vært en$kan ha vore ein$1
12390$legger stor vekt på$legger stor vekt på$1
12391$skrive ned egne erfaringer$skriva ned eigne erfaringar$1
12392$papp til innbyggerne i$papp til innbyggarane i$1
12393$Universitetssykehuset Nord-Norge , Anita$Universitetssjukehuset Nord-Noreg , Anita$1
12394$i Norge , og$i Noreg , og$1
12395$demokratiske delstater kommer til$demokratiske delstatar kjem til$1
12396$værvarslinga på toppen av$vêrvarslinga på toppen av$1
12397$Ifølge vitner skal han$Ifølgje vitne skal han$0
12398$Sturla Holm Lægreid vant$Sturla Holm Lægreid vant$0
12399$, skjerper derfor Oslo$, skjerper derfor Oslo$1
12400$Jeg tror jeg var$Eg trur eg var$0
12401$Det kan du gjøre her. Det$Det kan du gjera her. Det$0
12402$i Ålesund natt til$i Ålesund natt til$1
12403$bestilling på gjenbrukbare munnbind$bestilling på gjenbrukbare munnbind$1
12404$ifra klart og tydelig$ifrå klart og tydeleg$1
12405$med kollegene Peder Sunde$med kollegaene Peder Sunde$1
12406$Da kan du sitte$Då kan du sitja$0
12407$etter åpning var aksjen$etter opning var aksjen$1
12408$, og dermed kanskje$, og dermed kanskje$1
12409$Norge nå enn før$Noreg no enn før$1
12410$svikt og redusert kapasitet$svikt og redusert kapasitet$1
12411$, som noe av$, som noko av$1
12412$som i dette tilfellet.$som i dette tilfellet.$2
12413$pasienter hente ut medisinsk$pasientar henta ut medisinsk$1
12414$Det er ikke uvanlig$Det er ikkje uvanleg$0
12415$, og kan inneholde$, og kan innehalda$1
12416$Tallene viser også at$Tala viser òg at$0
12417$599 permitterte har krympet.$599 permitterte har krympa.$2
12418$og hjerteog karsykdommer ,$og hjerteog karsjukdommar ,$1
12419$, og legger dette$, og legger dette$1
12420$milliardene renner ut av$milliardane renner ut av$1
12421$gått riktig ille hvis$gått riktig ille viss$1
12422$Til E24 sier Sandaker-Nielsen$Til E24 seier Sandaker-Nielsen$0
12423$stille til valg kastet$stille til val kasta$1
12424$nysnø fra søndag til$nysnø frå søndag til$1
12425$i Sverige , der$i Sverige , der$1
12426$Universitetet i Oslo til$Universitetet i Oslo til$1
12427$beitekrise i store deler$beitekrise i store delar$1
12428$tak i nok og$tak i nok og$1
12429$du aldri på sommertur!$du aldri på sommertur!$2
12430$være kynisk , og$vera kynisk , og$1
12431$en gård i Sarpsborg.$ein gard i Sarpsborg.$2
12432$Holch Povlsen-familien hardt ,$Holch Povlsen-familien hardt ,$1
12433$dør , vil noen$døyr , vil nokon$1
12434$Norske bekrefter det overfor$Norske stadfestar det overfor$1
12435$operasjonsstue med dette ,$operasjonsstove med dette ,$1
12436$Lægreid vant sølv på$Lægreid vann sølv på$1
12437$, de kan kreve$, dei kan krevja$1
12438$at selskapet hadde bestemt$at selskapet hadde bestemt$1
12439$de helt elementære tingene$dei heilt elementære tinga$1
12440$før helikoptrene ble satt$før helikoptera vart sette$1
12441$Av dem som har$Av dei som har$0
12442$I slutten av mars$I slutten av mars$0
12443$amerikanske marinen vil rundt$amerikanske marinen vil rundt$1
12444$Flere hundre hadde tatt$Fleire hundre hadde tatt$0
12445$vi skal beholde kontrollen$vi skal behalda kontrollen$1
12446$Kunden må definere hvor$Kunden må definera der$0
12447$er økt risiko for$er auka risiko for$1
12448$første gang etter at$første gong etter at$1
12449$reisende er jeg usikker$reisande er eg usikker$1
